"Rank","Address","XDP Allocation","Raw Amount","Block","Tx Hash"
"2286","0x68dc2230a04a5da2be3122c8bf04ec7674315389","136.085486726068414172","136085486726068414172","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2287","0xc91515cac69777fed62d6928e541d5b027975596","135.600496561353083536","135600496561353083536","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2288","0x34466d184db59dce045744cbec99150d6384d5e9","135.541750818903529381","135541750818903529381","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2289","0x62ebf095a04941c5724fb8fba99ec708cc3e009c","135.302330750191913318","135302330750191913318","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2290","0xad51ed32419d3358cba911f53be644a3a9ea180b","135.095928146657681171","135095928146657681171","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2291","0x24eff302091aab4519f53be8e3ce648bbb10703e","134.299399315988683789","134299399315988683789","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2292","0x17c9504cfd58e0e541c722dfabaacd9d13521d6f","132.529550610940892884","132529550610940892884","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2293","0x36365498a6107a11c8475ce8f2a5515fbcd56ec0","131.473686527428331791","131473686527428331791","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2294","0x511a70da8dcb2b8ad40ad76c8e97d4128d8884bd","131.337928789760667117","131337928789760667117","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2295","0x342ab2a7bd521d63320fcf646261b6511dc54bbe","131.265474206470671001","131265474206470671001","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2296","0x7baaacdb75ad15115febf0613aa4d6f5763c3ecd","130.519505319451463167","130519505319451463167","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2297","0xd956ea4de154c1958f0058d28d082bf0805c2178","128.038097682422998275","128038097682422998275","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2298","0x54ff3c403acab8430779324078b6f878438bc28d","126.690575318926341926","126690575318926341926","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2299","0x12fa6b007e1f8813353cd95ad47c1bcaf5709940","126.397071630215058079","126397071630215058079","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2300","0x950769f9392c55577d9ebf290eb6fa7cad890082","124.326819746747472595","124326819746747472595","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2301","0x6084a10f63bd36265e0b6e07fd4c03f2108f852c","124.295047121419861313","124295047121419861313","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2302","0xe0b33a36c89c8bbbabc449f58e5562d1dca71e94","123.959057006245973346","123959057006245973346","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2303","0x7c3b5e74f1eed66ef0ef65528b539f7f01765266","123.463583518964896263","123463583518964896263","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2304","0xada85812f4faebaa79d4fe7b7730b9f908eeaad7","123.167043197640951988","123167043197640951988","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2305","0x9d0b18af4194efc32cac2b4793fbf529af704aa0","122.575589212784406648","122575589212784406648","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2306","0x0a999c4ad36c9a7fc202565f0984334bd6c54094","122.337926880667682601","122337926880667682601","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2307","0xa767a793add58b795825eaac789d9ac23dfd5c13","121.850164583725342021","121850164583725342021","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2308","0x47e6b83f577ab9511f58c15b96b89e176dabd26e","121.588649701778456857","121588649701778456857","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2309","0x5d9b194af4c48d9a0eb75890c181626a9d7daeb8","120.582987158019006729","120582987158019006729","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2310","0x3980ccb4838fe69085cd164c164a3d6254951c2c","118.76089930733544282","118760899307335442820","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2311","0x87ebe571f7a9c8c05abb5aa3671974e350fb20ec","118.482168960328349527","118482168960328349527","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2312","0xd920752cdf0cb10b59f510f5af5b3c20731d4394","117.783364904876090525","117783364904876090525","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2313","0x7cb8791ead9ed1c8ce1e46f97811f092f7058f64","117.439292753320279434","117439292753320279434","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2314","0x7a33d55d7614f65f10af025c2f77a8f67cdab66d","116.584224887469528777","116584224887469528777","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2315","0xea13ae7413b5caa87161e25ee47d0d24d7e72400","114.825759612874068708","114825759612874068708","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2316","0x5ff903581cc74bff86c842d0ab5f3e4b16a1ee47","114.437488848471334812","114437488848471334812","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2317","0x50c364556bc3e3510eed6d7bc0c1563e1f1076c2","114.16980228398895338","114169802283988953380","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2318","0x5ba0ba024a076c3cf8fbefaf4187c30833f9025a","113.824292154194284059","113824292154194284059","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2319","0x8370970362ea00a6e0db0c73b55fbcc1f65ecff0","113.675601962880151773","113675601962880151773","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2320","0xeb8c1f92debb6f61f1fa4314a8cb7f1c164dcfbb","112.934307832826251783","112934307832826251783","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2321","0x163cd6a2a83d27014a05bffc675b82d36d88daad","109.085946036897045494","109085946036897045494","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2322","0x90993cb58224f1748310062821d53f74028ff1fd","108.768456699678460687","108768456699678460687","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2323","0xd798049a8ec49a3b98947144c9a262ffc3871778","108.23390030041694617","108233900300416946170","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2324","0x96d88438fa18b9af642b27a8ea55039469f45462","106.720187011187966619","106720187011187966619","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2325","0xe27251df45119fa7f451e989ba5c3eb5f95fb709","105.248018653737345601","105248018653737345601","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2326","0xe58686597201a52df0f090df3f4a5a0a068b5cb7","105.043650818644302373","105043650818644302373","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2327","0x753be6f0a917d4360d10871b703e77e0bc2a61b1","104.978534951384410304","104978534951384410304","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2328","0x6cdf3acb65030aec17609a6e434d6c8ceb078f5b","104.94970815367200127","104949708153672001270","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2329","0x72cf9aabee89aea6622576582a87cef197fac1ef","104.905838409223226919","104905838409223226919","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2330","0x28342adfb362bf021e89063e982129a0535405ac","104.86857692855898246","104868576928558982460","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2331","0xbb377944bb7b3e0ca15525c69894bd97cdd6b989","104.468747987157019886","104468747987157019886","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2332","0x3e979f6eb09e637a42f6ce0f3cd3e018ef4f9c87","103.06893964306448821","103068939643064488210","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2333","0x94fbea3376266acdf93a81421315e882831edfb2","102.488852386916396817","102488852386916396817","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2334","0x8575e8ed0e39452c6e855cf98cce50ee6835fe1b","101.318767591566307773","101318767591566307773","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2335","0x1b9a929870fd05a1fa211bd8205fca3ff143294c","100.335532247043263668","100335532247043263668","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2336","0x2aa56aaa45e7a5911233f2d4ee9e8bcb2ac2d08a","100.286531226716334301","100286531226716334301","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2337","0x117c0df1eb4520cc776a01f15815dfe548671d45","99.777069894967155679","99777069894967155679","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2338","0x11db74950bf0fadc75fb95b6256ea4b4bf69b2fa","99.643164065347826258","99643164065347826258","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2339","0xaded9de60b828f7639c02af3c92eab9c7596e952","99.394545787726327009","99394545787726327009","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2340","0x01739366cf5197c7d45a9953f82ea5b06b8c5d04","97.896419560705354817","97896419560705354817","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2341","0xf13813187a966fef27a6297359b9a40af03e1e0c","97.858006834538040667","97858006834538040667","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2342","0x9540ea70f9fc0c1f3b4986a63298c3fd5bd91f11","96.889033281556461755","96889033281556461755","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2343","0xd3d03b32d9ab362d9d8254cc9e2c086aafbf7185","96.683269926791882045","96683269926791882045","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2344","0x1ec1c0d9a92cc5db30a7bdcbd2c4e193a6b26b6b","95.434802033663515174","95434802033663515174","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2345","0xad88929ae54eede7575de4b8a158d6536b1bf311","94.950736957312241722","94950736957312241722","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2346","0x6627853e685b52cc248ccbadd0620d617c83967f","93.782207251647380895","93782207251647380895","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2347","0x9c2829c47cf2b6b54bcc8b40f26af4efc105bb30","91.359529431670565333","91359529431670565333","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2348","0x0c99ae5b316b7bd7b6aa3da04234dc9517566399","90.883585373887458307","90883585373887458307","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2349","0xfae4c296fe090d8df283e1b5dde576d0bdf7e850","89.91108122614543595","89911081226145435950","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2350","0xe52d1a3fde4913ad225b255fce72ebaf8937051e","89.321636671996053216","89321636671996053216","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2351","0xbbc8b6d0dbc54840b8e79dcf505d6ffb24c5e7c6","88.726119773244006765","88726119773244006765","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2352","0x9e95aaea5128c4da13465b62e5e8ed000aabae43","88.58884096083719963","88588840960837199630","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2353","0x8402f2f33f48f8092afd9c957ed01103ad5c97ee","87.967591889342485945","87967591889342485945","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2354","0x49dbb47606ee9b7bc41a862e55183f01b8522c59","87.603878061027717301","87603878061027717301","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2355","0x5444eacc3d709ed09bcf6d8621453d8951368b5c","85.275867800181242482","85275867800181242482","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2356","0x07dae3c1e939b897f3dc22b905c19eb6f3b06924","84.369450048348649319","84369450048348649319","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2357","0xd01de2310cec52fe43d763441915ce6ab7c411b3","82.060827832719090469","82060827832719090469","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2358","0xed072e635cdb543f670ca9d12e8b8267dbcf4123","81.051260893919125427","81051260893919125427","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2359","0xb13311d631de6bbbe713192d08cc5f051b65f66d","79.67973030604911322","79679730306049113220","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2360","0xb5f4da83d4cd56e87a69ed058ea7224dc8f2087b","78.673073228747857004","78673073228747857004","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2361","0x289bad042fdaf86e36322d08a9ade041a1ea039b","78.616609263294656624","78616609263294656624","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2362","0x1d3c5e08e7a5a92ca93b5ab15b04bd683a990ca4","78.557988560638833183","78557988560638833183","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2363","0xe3342d7623e1ef936bfd4abc12fd3f0d5e4411ab","77.137250039064540624","77137250039064540624","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2364","0x6b7d66dbbdf07589c669781e7cb8bc3ac1b4367b","76.52706253734871291","76527062537348712910","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2365","0x9ca3ebe552a588cede477568f798f96811d60e7f","76.431370194664928919","76431370194664928919","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2366","0x753f45bfd676318813df9867a350955efc84dce7","76.427868482722773601","76427868482722773601","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2367","0x2a98049a11418e8a9f628ad6cfb93297bb83f1c2","76.194264275889669879","76194264275889669879","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2368","0xa8886b42627ce1fc4dcc909f585ec861aafbf026","76.134804597439823364","76134804597439823364","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2369","0xa10e878584aa26c6ae8553c2900f285a3803b5f9","75.286275776916358813","75286275776916358813","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2370","0xf90f23741df271da54162384473a50d31d5d88f9","74.697200536729173583","74697200536729173583","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2371","0xd43b0b03e437f69a5bc5c37e45b0bc7d3a7c1ce8","74.129865773109034289","74129865773109034289","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2372","0x2818a14ee8924185859daced5d3b7de2655b2d06","73.994516118609941977","73994516118609941977","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2373","0x170e7328ff804ed2c75fe56f43e93658df4addc9","73.827812303002817728","73827812303002817728","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2374","0x87aa5f514debf300d465e5797655801a6d10b343","73.78067841534965808","73780678415349658080","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2375","0x4e420d76f66b7574c3ea45c4755431fc1e9fcad4","73.759423244329290728","73759423244329290728","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2376","0x94a386164c9db1ff93b17275451f5ca4f3567ed3","73.027512327117448686","73027512327117448686","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2377","0x111d3290ee2ff19fe33942030ca63985ef64fbbf","70.957462568415333401","70957462568415333401","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2378","0x6e67d15ad6c6932632e8328771cb64345acd991d","70.957449576643358413","70957449576643358413","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2379","0x5784c0d82bce7b9576b8c27cd195676416858f89","70.158096997045686314","70158096997045686314","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2380","0x1fd0d445ca6f31bdb61435ff12ac71a70ddff6de","69.440957965030547413","69440957965030547413","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2381","0xcd88a42f8b7a4788ba2cda9b31ed7bb2b1f6a8b4","68.294838035474790351","68294838035474790351","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2382","0x0625fb66f89f056000ebc71c4a4f1d61a43d4914","67.775924746478275235","67775924746478275235","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2383","0xabfe22163b5abde1faad7bc1ab16b316d655f01d","66.00479336673763065","66004793366737630650","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2384","0xc435dcf27d670e6f9186c778ce3e294db51fcb17","65.150782547455233102","65150782547455233102","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2385","0x0bb8f1ef50ee733d4b2b6adc393963fbd8c682cb","65.121018968096957562","65121018968096957562","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2386","0x98f858bdf669b9b1595514d9839fd3edb6664191","64.705059852081822769","64705059852081822769","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2387","0xd919080c2e9f157a8dc095245cbfd378a900a1c7","63.363845801141427672","63363845801141427672","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2388","0xf2f6809ef5f23384dc69f32a4b4c7a2bed4756fb","63.183746163267606798","63183746163267606798","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2389","0x45de06e6d64807bb21840809411dc26921d30063","62.871437259054877185","62871437259054877185","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2390","0x32d4b62e3475f3d314f82f943db505fb0445f368","62.806460124133161178","62806460124133161178","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2391","0x05b8b328ddd0748278e12fda04cfdda6fbfa6619","62.779024160535182893","62779024160535182893","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2392","0xea8aa792a6247d781e547894de00aa4eab8e3250","61.618522105812290666","61618522105812290666","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2393","0xbbdf5e33bf944bf56114adaa05087f16e4e9f9e9","61.074085680378825389","61074085680378825389","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2394","0xc2ecc20d0a4cdc0849114c97fd8ff9d5e3f3682b","61.061154113003423231","61061154113003423231","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2395","0x16fc1230203875d21f5dbfa11fed0456e2955cae","60.915764072232079686","60915764072232079686","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2396","0x24240b8c54984411d25f4f21967ca23323f869d5","60.492969463523741941","60492969463523741941","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2397","0x8a8feac106666e03acc82aad10c2bd063fc283ab","60.01085555070981625","60010855550709816250","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2398","0x06507c603f7ad552648129f51e7952273b863054","59.374172226627543478","59374172226627543478","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2399","0xc7e4eb5b0747acff2ae4d2c2907edfde2fd37a3c","59.061225564504240526","59061225564504240526","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2400","0xfee03169f9c7ea2299337227f3e6ed0d5c65c804","59.020507764091092334","59020507764091092334","51115420","0xac79707cfc7801e60e65d8dbc83b63b16b1d730c8197d17654f86afd579d9daa"
"2401","0xbe0c6b83d086bdfd8c7aae68887f0e5394e65e37","58.38034355887186158","58380343558871861580","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2402","0x7945dfff02f98ac032d67cba5edea3fd344af8a5","58.351739249548473176","58351739249548473176","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2403","0xbb3255787b7a48526091e69db8347a7a1983ce22","58.306976617917686469","58306976617917686469","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2404","0x1fb9d2e59f66d62c8fee59370b1281ad3729531b","57.303226722690987707","57303226722690987707","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2405","0x16303ef39eea9ebbf3b03e986c33f6836b4d12dd","57.129400530507868559","57129400530507868559","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2406","0x10fbb7240781e6707e3e0057573686ca313b96e0","55.710316024332536554","55710316024332536554","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2407","0xe2ce39bc22f1a9bbe6795f72f642c79474ed51f1","55.419432200982962992","55419432200982962992","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2408","0x564cc021b1eeeac8ee1534a7c5b3a51cc9439c76","54.71523634718121553","54715236347181215530","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2409","0xd7871fe178a536e38ef7d7f7a6d3a3f42f1b8dc4","53.582492790020943464","53582492790020943464","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2410","0x5805e9e5f18f0e6d13728ad7ad9c5c18a3e6ad66","53.493788770261765708","53493788770261765708","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2411","0x1dcbbd943bcd3533d5a3f5b74389e6f6cdf2e049","53.303208633523034832","53303208633523034832","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2412","0x042835e222447da891036c832f44832b5760ddc7","52.944759111060377678","52944759111060377678","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2413","0x060486fb3d11dc841b79f8a790d03c9bd7bae4ea","52.944759111060377678","52944759111060377678","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2414","0xc2db3e2beb0d995646c183fdc85c1a92ee381ead","52.658314344664929562","52658314344664929562","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2415","0x57b7aab1ed8651c419c62ef0da61b86692192047","52.161000010548039558","52161000010548039558","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2416","0x4a543a38203b87fea43e5096540cc136bf071f5a","51.175227821590067694","51175227821590067694","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2417","0x47905805fc44c88fa3c06ca667cfb4ab43fec6ba","50.956384246372231349","50956384246372231349","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2418","0xd7cfa62926a7d006f814af17cd58a4f64f91c886","50.676259121687981955","50676259121687981955","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2419","0xbfbed3129d823914fb9bcddcfa65acadc8418f8a","50.615571099022689589","50615571099022689589","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2420","0x3ae6dd9398e490da5cb05895ee80033a18fe8d9b","49.994442161914414106","49994442161914414106","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2421","0x807b082fdb86a7aabf7497eed1319da5e06c3df5","49.951876548162659424","49951876548162659424","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2422","0x131352e022bc072ba83aab65e59472b63aeb6ca4","49.455575551648863473","49455575551648863473","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2423","0x291b51578d686d53e37746ea0d0692aea6bf2e90","49.130174074150507566","49130174074150507566","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
"2424","0x2d1f22eaaee458f7afa58e29d71c746e2c326c27","48.142290725681759321","48142290725681759321","51115422","0x970d060a433fa24e6d7dfa59a7a600385c5f51c85fac22a4e1aa33211ee1d80b"
